SiteCode;SiteName;DirectionName;LaneCode;LaneName;Date;TimeFrom;TimeTo;ValuesApproved;ValuesEdited;TrafficType;Total;DateTimeFrom;DateTimeTo;Year;Month;Day;Weekday;HourFrom;DayOfYear;Zst_id
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;07:00;08:00;1;1;Velo;278;2020-06-23 07:00:00;2020-06-23 08:00:00;2020;6;23;1;7;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;08:00;09:00;1;1;Velo;309;2020-06-23 08:00:00;2020-06-23 09:00:00;2020;6;23;1;8;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;09:00;10:00;1;1;Velo;145;2020-06-23 09:00:00;2020-06-23 10:00:00;2020;6;23;1;9;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;10:00;11:00;1;1;Velo;124;2020-06-23 10:00:00;2020-06-23 11:00:00;2020;6;23;1;10;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;11:00;12:00;1;1;Velo;125;2020-06-23 11:00:00;2020-06-23 12:00:00;2020;6;23;1;11;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;12:00;13:00;1;1;Velo;191;2020-06-23 12:00:00;2020-06-23 13:00:00;2020;6;23;1;12;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;13:00;14:00;1;1;Velo;171;2020-06-23 13:00:00;2020-06-23 14:00:00;2020;6;23;1;13;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;14:00;15:00;1;1;Velo;156;2020-06-23 14:00:00;2020-06-23 15:00:00;2020;6;23;1;14;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;15:00;16:00;1;1;Velo;167;2020-06-23 15:00:00;2020-06-23 16:00:00;2020;6;23;1;15;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;16:00;17:00;1;1;Velo;254;2020-06-23 16:00:00;2020-06-23 17:00:00;2020;6;23;1;16;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;17:00;18:00;1;1;Velo;302;2020-06-23 17:00:00;2020-06-23 18:00:00;2020;6;23;1;17;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;18:00;19:00;1;1;Velo;244;2020-06-23 18:00:00;2020-06-23 19:00:00;2020;6;23;1;18;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;19:00;20:00;1;1;Velo;133;2020-06-23 19:00:00;2020-06-23 20:00:00;2020;6;23;1;19;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;20:00;21:00;1;1;Velo;133;2020-06-23 20:00:00;2020-06-23 21:00:00;2020;6;23;1;20;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;21:00;22:00;1;1;Velo;107;2020-06-23 21:00:00;2020-06-23 22:00:00;2020;6;23;1;21;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;22:00;23:00;1;1;Velo;92;2020-06-23 22:00:00;2020-06-23 23:00:00;2020;6;23;1;22;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;23.06.2020;23:00;00:00;1;1;Velo;33;2020-06-23 23:00:00;2020-06-24 00:00:00;2020;6;23;1;23;175;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;00:00;01:00;1;0;Velo;52;2020-06-24 00:00:00;2020-06-24 01:00:00;2020;6;24;2;0;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;01:00;02:00;1;0;Velo;11;2020-06-24 01:00:00;2020-06-24 02:00:00;2020;6;24;2;1;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;02:00;03:00;1;0;Velo;13;2020-06-24 02:00:00;2020-06-24 03:00:00;2020;6;24;2;2;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;03:00;04:00;1;0;Velo;5;2020-06-24 03:00:00;2020-06-24 04:00:00;2020;6;24;2;3;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;04:00;05:00;1;0;Velo;10;2020-06-24 04:00:00;2020-06-24 05:00:00;2020;6;24;2;4;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;05:00;06:00;1;0;Velo;32;2020-06-24 05:00:00;2020-06-24 06:00:00;2020;6;24;2;5;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;06:00;07:00;1;0;Velo;107;2020-06-24 06:00:00;2020-06-24 07:00:00;2020;6;24;2;6;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;07:00;08:00;1;0;Velo;284;2020-06-24 07:00:00;2020-06-24 08:00:00;2020;6;24;2;7;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;08:00;09:00;1;0;Velo;306;2020-06-24 08:00:00;2020-06-24 09:00:00;2020;6;24;2;8;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;09:00;10:00;1;0;Velo;165;2020-06-24 09:00:00;2020-06-24 10:00:00;2020;6;24;2;9;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;10:00;11:00;1;0;Velo;115;2020-06-24 10:00:00;2020-06-24 11:00:00;2020;6;24;2;10;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;11:00;12:00;1;0;Velo;150;2020-06-24 11:00:00;2020-06-24 12:00:00;2020;6;24;2;11;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;12:00;13:00;1;0;Velo;167;2020-06-24 12:00:00;2020-06-24 13:00:00;2020;6;24;2;12;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;13:00;14:00;1;0;Velo;173;2020-06-24 13:00:00;2020-06-24 14:00:00;2020;6;24;2;13;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;14:00;15:00;1;0;Velo;144;2020-06-24 14:00:00;2020-06-24 15:00:00;2020;6;24;2;14;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;15:00;16:00;1;0;Velo;176;2020-06-24 15:00:00;2020-06-24 16:00:00;2020;6;24;2;15;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;16:00;17:00;1;0;Velo;250;2020-06-24 16:00:00;2020-06-24 17:00:00;2020;6;24;2;16;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;17:00;18:00;1;0;Velo;321;2020-06-24 17:00:00;2020-06-24 18:00:00;2020;6;24;2;17;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;18:00;19:00;1;0;Velo;339;2020-06-24 18:00:00;2020-06-24 19:00:00;2020;6;24;2;18;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;19:00;20:00;1;1;Velo;225;2020-06-24 19:00:00;2020-06-24 20:00:00;2020;6;24;2;19;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;20:00;21:00;1;0;Velo;195;2020-06-24 20:00:00;2020-06-24 21:00:00;2020;6;24;2;20;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;21:00;22:00;1;0;Velo;196;2020-06-24 21:00:00;2020-06-24 22:00:00;2020;6;24;2;21;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;22:00;23:00;1;0;Velo;180;2020-06-24 22:00:00;2020-06-24 23:00:00;2020;6;24;2;22;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;24.06.2020;23:00;00:00;1;0;Velo;80;2020-06-24 23:00:00;2020-06-25 00:00:00;2020;6;24;2;23;176;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;00:00;01:00;1;0;Velo;46;2020-06-25 00:00:00;2020-06-25 01:00:00;2020;6;25;3;0;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;01:00;02:00;1;0;Velo;25;2020-06-25 01:00:00;2020-06-25 02:00:00;2020;6;25;3;1;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;02:00;03:00;1;0;Velo;7;2020-06-25 02:00:00;2020-06-25 03:00:00;2020;6;25;3;2;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;03:00;04:00;1;0;Velo;6;2020-06-25 03:00:00;2020-06-25 04:00:00;2020;6;25;3;3;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;04:00;05:00;1;0;Velo;7;2020-06-25 04:00:00;2020-06-25 05:00:00;2020;6;25;3;4;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;05:00;06:00;1;0;Velo;38;2020-06-25 05:00:00;2020-06-25 06:00:00;2020;6;25;3;5;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;06:00;07:00;1;0;Velo;117;2020-06-25 06:00:00;2020-06-25 07:00:00;2020;6;25;3;6;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;07:00;08:00;1;0;Velo;308;2020-06-25 07:00:00;2020-06-25 08:00:00;2020;6;25;3;7;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;08:00;09:00;1;0;Velo;301;2020-06-25 08:00:00;2020-06-25 09:00:00;2020;6;25;3;8;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;09:00;10:00;1;0;Velo;174;2020-06-25 09:00:00;2020-06-25 10:00:00;2020;6;25;3;9;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;10:00;11:00;1;0;Velo;113;2020-06-25 10:00:00;2020-06-25 11:00:00;2020;6;25;3;10;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;11:00;12:00;1;0;Velo;152;2020-06-25 11:00:00;2020-06-25 12:00:00;2020;6;25;3;11;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;12:00;13:00;1;0;Velo;188;2020-06-25 12:00:00;2020-06-25 13:00:00;2020;6;25;3;12;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;13:00;14:00;1;0;Velo;190;2020-06-25 13:00:00;2020-06-25 14:00:00;2020;6;25;3;13;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;14:00;15:00;1;0;Velo;207;2020-06-25 14:00:00;2020-06-25 15:00:00;2020;6;25;3;14;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;15:00;16:00;1;0;Velo;199;2020-06-25 15:00:00;2020-06-25 16:00:00;2020;6;25;3;15;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;16:00;17:00;1;0;Velo;242;2020-06-25 16:00:00;2020-06-25 17:00:00;2020;6;25;3;16;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;17:00;18:00;1;0;Velo;342;2020-06-25 17:00:00;2020-06-25 18:00:00;2020;6;25;3;17;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;18:00;19:00;1;0;Velo;269;2020-06-25 18:00:00;2020-06-25 19:00:00;2020;6;25;3;18;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;19:00;20:00;1;0;Velo;239;2020-06-25 19:00:00;2020-06-25 20:00:00;2020;6;25;3;19;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;20:00;21:00;1;0;Velo;178;2020-06-25 20:00:00;2020-06-25 21:00:00;2020;6;25;3;20;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;21:00;22:00;1;0;Velo;196;2020-06-25 21:00:00;2020-06-25 22:00:00;2020;6;25;3;21;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;22:00;23:00;1;0;Velo;199;2020-06-25 22:00:00;2020-06-25 23:00:00;2020;6;25;3;22;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;25.06.2020;23:00;00:00;1;0;Velo;141;2020-06-25 23:00:00;2020-06-26 00:00:00;2020;6;25;3;23;177;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;00:00;01:00;1;0;Velo;48;2020-06-26 00:00:00;2020-06-26 01:00:00;2020;6;26;4;0;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;01:00;02:00;1;0;Velo;31;2020-06-26 01:00:00;2020-06-26 02:00:00;2020;6;26;4;1;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;02:00;03:00;1;0;Velo;14;2020-06-26 02:00:00;2020-06-26 03:00:00;2020;6;26;4;2;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;03:00;04:00;1;0;Velo;8;2020-06-26 03:00:00;2020-06-26 04:00:00;2020;6;26;4;3;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;04:00;05:00;1;0;Velo;10;2020-06-26 04:00:00;2020-06-26 05:00:00;2020;6;26;4;4;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;05:00;06:00;1;0;Velo;31;2020-06-26 05:00:00;2020-06-26 06:00:00;2020;6;26;4;5;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;06:00;07:00;1;0;Velo;112;2020-06-26 06:00:00;2020-06-26 07:00:00;2020;6;26;4;6;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;07:00;08:00;1;0;Velo;202;2020-06-26 07:00:00;2020-06-26 08:00:00;2020;6;26;4;7;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;08:00;09:00;1;0;Velo;233;2020-06-26 08:00:00;2020-06-26 09:00:00;2020;6;26;4;8;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;09:00;10:00;1;0;Velo;135;2020-06-26 09:00:00;2020-06-26 10:00:00;2020;6;26;4;9;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;10:00;11:00;1;0;Velo;143;2020-06-26 10:00:00;2020-06-26 11:00:00;2020;6;26;4;10;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;11:00;12:00;1;0;Velo;138;2020-06-26 11:00:00;2020-06-26 12:00:00;2020;6;26;4;11;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;12:00;13:00;1;0;Velo;180;2020-06-26 12:00:00;2020-06-26 13:00:00;2020;6;26;4;12;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;13:00;14:00;1;0;Velo;161;2020-06-26 13:00:00;2020-06-26 14:00:00;2020;6;26;4;13;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;14:00;15:00;1;0;Velo;166;2020-06-26 14:00:00;2020-06-26 15:00:00;2020;6;26;4;14;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;15:00;16:00;1;0;Velo;108;2020-06-26 15:00:00;2020-06-26 16:00:00;2020;6;26;4;15;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;16:00;17:00;1;0;Velo;145;2020-06-26 16:00:00;2020-06-26 17:00:00;2020;6;26;4;16;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;17:00;18:00;1;0;Velo;207;2020-06-26 17:00:00;2020-06-26 18:00:00;2020;6;26;4;17;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;18:00;19:00;1;0;Velo;215;2020-06-26 18:00:00;2020-06-26 19:00:00;2020;6;26;4;18;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;19:00;20:00;1;0;Velo;164;2020-06-26 19:00:00;2020-06-26 20:00:00;2020;6;26;4;19;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;20:00;21:00;1;0;Velo;133;2020-06-26 20:00:00;2020-06-26 21:00:00;2020;6;26;4;20;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;21:00;22:00;1;0;Velo;131;2020-06-26 21:00:00;2020-06-26 22:00:00;2020;6;26;4;21;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;22:00;23:00;1;0;Velo;114;2020-06-26 22:00:00;2020-06-26 23:00:00;2020;6;26;4;22;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;26.06.2020;23:00;00:00;1;0;Velo;107;2020-06-26 23:00:00;2020-06-27 00:00:00;2020;6;26;4;23;178;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;00:00;01:00;1;0;Velo;82;2020-06-27 00:00:00;2020-06-27 01:00:00;2020;6;27;5;0;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;01:00;02:00;1;0;Velo;51;2020-06-27 01:00:00;2020-06-27 02:00:00;2020;6;27;5;1;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;02:00;03:00;1;0;Velo;30;2020-06-27 02:00:00;2020-06-27 03:00:00;2020;6;27;5;2;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;03:00;04:00;1;0;Velo;31;2020-06-27 03:00:00;2020-06-27 04:00:00;2020;6;27;5;3;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;04:00;05:00;1;0;Velo;15;2020-06-27 04:00:00;2020-06-27 05:00:00;2020;6;27;5;4;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;05:00;06:00;1;0;Velo;12;2020-06-27 05:00:00;2020-06-27 06:00:00;2020;6;27;5;5;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;06:00;07:00;1;0;Velo;23;2020-06-27 06:00:00;2020-06-27 07:00:00;2020;6;27;5;6;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;07:00;08:00;1;0;Velo;18;2020-06-27 07:00:00;2020-06-27 08:00:00;2020;6;27;5;7;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;08:00;09:00;1;0;Velo;36;2020-06-27 08:00:00;2020-06-27 09:00:00;2020;6;27;5;8;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;09:00;10:00;1;0;Velo;83;2020-06-27 09:00:00;2020-06-27 10:00:00;2020;6;27;5;9;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;10:00;11:00;1;0;Velo;97;2020-06-27 10:00:00;2020-06-27 11:00:00;2020;6;27;5;10;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;11:00;12:00;1;0;Velo;108;2020-06-27 11:00:00;2020-06-27 12:00:00;2020;6;27;5;11;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;12:00;13:00;1;0;Velo;110;2020-06-27 12:00:00;2020-06-27 13:00:00;2020;6;27;5;12;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;13:00;14:00;1;0;Velo;153;2020-06-27 13:00:00;2020-06-27 14:00:00;2020;6;27;5;13;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;14:00;15:00;1;0;Velo;158;2020-06-27 14:00:00;2020-06-27 15:00:00;2020;6;27;5;14;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;15:00;16:00;1;0;Velo;162;2020-06-27 15:00:00;2020-06-27 16:00:00;2020;6;27;5;15;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;16:00;17:00;1;0;Velo;167;2020-06-27 16:00:00;2020-06-27 17:00:00;2020;6;27;5;16;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;17:00;18:00;1;0;Velo;180;2020-06-27 17:00:00;2020-06-27 18:00:00;2020;6;27;5;17;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;18:00;19:00;1;0;Velo;201;2020-06-27 18:00:00;2020-06-27 19:00:00;2020;6;27;5;18;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;19:00;20:00;1;0;Velo;169;2020-06-27 19:00:00;2020-06-27 20:00:00;2020;6;27;5;19;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;20:00;21:00;1;0;Velo;132;2020-06-27 20:00:00;2020-06-27 21:00:00;2020;6;27;5;20;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;21:00;22:00;1;0;Velo;153;2020-06-27 21:00:00;2020-06-27 22:00:00;2020;6;27;5;21;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;22:00;23:00;1;0;Velo;134;2020-06-27 22:00:00;2020-06-27 23:00:00;2020;6;27;5;22;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;27.06.2020;23:00;00:00;1;0;Velo;114;2020-06-27 23:00:00;2020-06-28 00:00:00;2020;6;27;5;23;179;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;00:00;01:00;1;0;Velo;91;2020-06-28 00:00:00;2020-06-28 01:00:00;2020;6;28;6;0;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;01:00;02:00;1;0;Velo;83;2020-06-28 01:00:00;2020-06-28 02:00:00;2020;6;28;6;1;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;02:00;03:00;1;0;Velo;52;2020-06-28 02:00:00;2020-06-28 03:00:00;2020;6;28;6;2;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;03:00;04:00;1;0;Velo;29;2020-06-28 03:00:00;2020-06-28 04:00:00;2020;6;28;6;3;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;04:00;05:00;1;0;Velo;20;2020-06-28 04:00:00;2020-06-28 05:00:00;2020;6;28;6;4;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;05:00;06:00;1;0;Velo;18;2020-06-28 05:00:00;2020-06-28 06:00:00;2020;6;28;6;5;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;06:00;07:00;1;0;Velo;14;2020-06-28 06:00:00;2020-06-28 07:00:00;2020;6;28;6;6;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;07:00;08:00;1;0;Velo;12;2020-06-28 07:00:00;2020-06-28 08:00:00;2020;6;28;6;7;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;08:00;09:00;1;0;Velo;22;2020-06-28 08:00:00;2020-06-28 09:00:00;2020;6;28;6;8;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;09:00;10:00;1;0;Velo;35;2020-06-28 09:00:00;2020-06-28 10:00:00;2020;6;28;6;9;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;10:00;11:00;1;0;Velo;83;2020-06-28 10:00:00;2020-06-28 11:00:00;2020;6;28;6;10;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;11:00;12:00;1;0;Velo;94;2020-06-28 11:00:00;2020-06-28 12:00:00;2020;6;28;6;11;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;12:00;13:00;1;0;Velo;105;2020-06-28 12:00:00;2020-06-28 13:00:00;2020;6;28;6;12;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;13:00;14:00;1;0;Velo;135;2020-06-28 13:00:00;2020-06-28 14:00:00;2020;6;28;6;13;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;14:00;15:00;1;0;Velo;162;2020-06-28 14:00:00;2020-06-28 15:00:00;2020;6;28;6;14;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;15:00;16:00;1;0;Velo;0;2020-06-28 15:00:00;2020-06-28 16:00:00;2020;6;28;6;15;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;16:00;17:00;1;0;Velo;190;2020-06-28 16:00:00;2020-06-28 17:00:00;2020;6;28;6;16;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;17:00;18:00;1;0;Velo;183;2020-06-28 17:00:00;2020-06-28 18:00:00;2020;6;28;6;17;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;18:00;19:00;1;0;Velo;177;2020-06-28 18:00:00;2020-06-28 19:00:00;2020;6;28;6;18;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;19:00;20:00;1;0;Velo;127;2020-06-28 19:00:00;2020-06-28 20:00:00;2020;6;28;6;19;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;20:00;21:00;1;0;Velo;81;2020-06-28 20:00:00;2020-06-28 21:00:00;2020;6;28;6;20;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;21:00;22:00;1;0;Velo;27;2020-06-28 21:00:00;2020-06-28 22:00:00;2020;6;28;6;21;180;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;28.06.2020;22:00;23:00;1;0;Velo;17;2020-06-28 22:00:00;2020-06-28 23:00:00;2020;6;28;6;22;180;350
